epoch,step,key,mean_reward,response_length
1,133,math_dapo|047228a7-2d88-4aee-8fee-632977378e7a,1.0,741.125
1,133,math_dapo|04e8e8f9-7c26-45da-ae5d-c4d0b2771ff9,-1.0,781.3125
1,133,math_dapo|059c042d-685e-40b2-a9d1-7b25bfc0b563,1.0,899.0
1,133,math_dapo|06c29618-a5f1-4856-90ed-33ca82063c7c,-1.0,1382.1875
1,133,math_dapo|071d2258-f634-4b2d-9f4d-1de31c1bfcb5,0.5,920.4375
1,133,math_dapo|07e856a6-1edb-44f2-afec-ba56295cc2e1,-0.875,691.4375
1,133,math_dapo|08153741-3553-441a-8e0d-00bde2997ee4,0.5,1251.5625
1,133,math_dapo|08f136be-167a-4f87-b68e-644e80dc9bef,-1.0,1046.0
1,133,math_dapo|09fb071d-38be-4ca7-bae0-b24134a558f4,-0.5,480.1875
1,133,math_dapo|0a42998f-4f26-4715-b064-d554dec17fc4,-1.0,842.1875
1,133,math_dapo|0be9bb2d-0343-40c8-8491-1df21719928f,1.0,491.75
1,133,math_dapo|0c29370e-2b87-4eff-952b-3cf1d63b54ce,-0.625,1247.0625
1,133,math_dapo|0c343abd-c2db-4f37-b3ce-79a1234b9d0d,1.0,573.9375
1,133,math_dapo|0d5e9dae-708b-48c7-a318-030aa7247c14,-1.0,307.5625
1,133,math_dapo|0dc6d9d2-74e8-4bcc-88e6-abecbb68425e,0.875,981.75
1,133,math_dapo|0f81be76-1260-473b-a32c-0ce34389bca5,0.5,943.4375
1,133,math_dapo|10a8c147-a5a2-4dd4-a02c-1408c20ab45b,0.25,1167.625
1,133,math_dapo|10b631bd-285b-469d-9809-da7a741608c0,1.0,1048.125
1,133,math_dapo|10f54673-77da-4f78-be6e-b948438509ff,0.875,562.625
1,133,math_dapo|1197ac0a-5f5d-4f5f-af36-8b4ddb0c8df7,1.0,736.9375
1,133,math_dapo|11a546c4-9f01-43a0-9aa5-9052934863d5,-1.0,1304.3125
1,133,math_dapo|11bc690a-03de-4b04-843c-cbff244c4aad,-1.0,977.75
1,133,math_dapo|11dfd451-7d70-4b89-bfce-617c5d1ace53,1.0,706.8125
1,133,math_dapo|12139a8f-c2b2-4055-80a1-a7b782767e0a,-1.0,931.875
1,133,math_dapo|1243a2eb-d23a-459f-9705-843d2dbc9751,0.125,1095.0
1,133,math_dapo|136bcbf7-89ca-4de7-993a-4d298a27d089,0.375,838.6875
1,133,math_dapo|140da048-0ad9-43fa-b628-664ea188fba1,0.75,778.5625
1,133,math_dapo|141399c6-e07a-49ac-aefd-8c267b621c6a,-1.0,399.1875
1,133,math_dapo|1427ad77-388f-4880-87b5-5513fad40b14,-1.0,733.125
1,133,math_dapo|1486938c-6215-4397-ad17-e925958e2fd5,-0.5,481.6875
1,133,math_dapo|154e7fba-013f-425b-a933-93bebae421f8,0.5,574.4375
1,133,math_dapo|155382bb-298c-49c0-8eca-6fdf2a6a4cc1,-1.0,552.1875
1,133,math_dapo|16361bf8-8acc-4b1c-99f6-f8cc17beffd2,-0.25,1222.3125
1,133,math_dapo|1683d3a6-7c04-4050-a3c4-96a3dafc0827,-1.0,982.125
1,133,math_dapo|16d60e70-f320-4b7b-9d3e-1ebb8b299d9f,1.0,465.9375
1,133,math_dapo|180b6037-5270-43d5-8d7d-8bd609edc863,-1.0,1029.0
1,133,math_dapo|19c541c0-e95c-4e9e-a08f-ac0dc8e36a60,0.25,1330.6875
1,133,math_dapo|19e67db6-3a98-44c9-abcd-070389e74e5f,-1.0,856.5625
1,133,math_dapo|1a127276-3238-4f17-a980-a91b238ee91c,-0.5,1769.75
1,133,math_dapo|1a39b1dd-0f3e-48b0-b096-0e5da0a25824,-0.875,948.375
1,133,math_dapo|1a51271d-a011-4a0f-9069-76c7238e8b49,-1.0,1702.375
1,133,math_dapo|1b49a78c-be52-4ff8-aa5e-13dad1d8f63c,-1.0,1409.1875
1,133,math_dapo|1bbc5d14-dc7a-433e-a1ea-7d6e5ddfdbe0,0.5,475.0
1,133,math_dapo|1bf32d88-2ac6-468a-86ab-4105185e1ad4,0.75,551.3125
1,133,math_dapo|1c9bf93f-4429-49ec-a940-c7ef1cebba48,-0.75,888.3125
1,133,math_dapo|1cece0d0-fbe7-4b25-ba74-48e3484782a5,0.375,1886.375
1,133,math_dapo|1d1bd543-f693-4f20-af35-2edc2172e370,0.25,963.375
1,133,math_dapo|1d3b6cb1-17b8-447a-99eb-d96c007273a6,-0.5,1984.0625
1,133,math_dapo|1daa4b7b-6cf0-4808-bb68-6601be173511,0.375,604.125
1,133,math_dapo|1e1dbd74-0b3f-47b4-a46c-5b912f7c2160,1.0,390.8125
1,133,math_dapo|1e2f9362-919a-48a4-b240-5845b271a828,-1.0,1504.8125
1,133,math_dapo|1e97a7da-6efd-44ec-97af-ac458ea5ae32,0.875,526.25
1,133,math_dapo|1ed05ea4-15b2-4b75-9ea9-08b790f46778,1.0,354.3125
1,133,math_dapo|20232c7b-8015-4910-ae7d-5820a795511c,0.375,649.9375
1,133,math_dapo|2138f3a4-4a78-4271-b81c-19d394aca480,0.375,888.0625
1,133,math_dapo|21e8f19e-1ebf-4b1e-b76b-6bc72496f6c2,-1.0,479.5625
1,133,math_dapo|223d1edd-2c73-49ad-97d0-355928a90a1e,1.0,932.8125
1,133,math_dapo|233a4bc9-a183-4a05-81f2-8754a77f0415,0.5,1527.375
1,133,math_dapo|238c4aed-ab60-4588-887a-b04a95069b21,1.0,789.625
1,133,math_dapo|2395781c-2a5e-48c4-9135-5f3b56520db5,1.0,381.6875
1,133,math_dapo|24ab796b-95f3-4855-b642-4d60d953be90,-1.0,811.8125
1,133,math_dapo|2520d7e7-2cb9-4649-9aaf-e0428589ba34,-0.25,1056.0
1,133,math_dapo|25d8fefd-7a36-467b-bec4-23fabef2d0ee,-1.0,686.1875
1,133,math_dapo|26e8e45b-6aa4-401e-b00a-7c95be69bb92,-0.875,1579.5
1,133,math_dapo|26ee1841-3ce3-42c8-bdfa-66eb4c623ccf,-1.0,812.125
1,133,math_dapo|279e1792-b9b3-449e-990d-50e197886777,0.5,976.0
1,133,math_dapo|2812169e-52c0-41eb-9f2b-4e4f2d91ff04,0.75,366.375
1,133,math_dapo|28167f28-7794-4790-a6e2-ed092d6977bc,-0.875,633.25
1,133,math_dapo|29e98d89-7026-4542-a587-63216bd3a8b0,1.0,552.8125
1,133,math_dapo|29ecdcb8-b992-47fe-a87f-3e7e996fd1bc,1.0,356.1875
1,133,math_dapo|2cef9d0d-5549-4ddb-97dc-bdcbed23f82b,0.0,951.875
1,133,math_dapo|2dbd2451-9d3d-4d25-873e-db19c9db871a,0.25,474.6875
1,133,math_dapo|2e0f9d60-4937-4d00-96da-dfb22c84f465,-0.875,879.5
1,133,math_dapo|2e164c23-f4ac-431a-9986-ef9c792a4fb7,-0.25,1733.5625
1,133,math_dapo|2e4a7863-da73-4051-9cbb-639830c3787a,1.0,777.875
1,133,math_dapo|2e625936-9873-406c-a380-4760c3a2d519,0.375,1762.25
1,133,math_dapo|2fa59868-e775-4ca7-8b57-fa7e1a576fe2,-0.25,495.125
1,133,math_dapo|2fc6d87b-e701-4659-a925-6d740dc116ca,1.0,610.75
1,133,math_dapo|3003c043-4962-4610-bcf3-6bc9e84cc332,0.375,2633.0
1,133,math_dapo|3019e6e1-98fe-434b-b4ae-de016c5246d7,-0.875,652.9375
1,133,math_dapo|3023e156-b905-4570-bbcd-901c3c2efa72,1.0,762.8125
1,133,math_dapo|31880899-ecae-4202-96b3-fcac0f716f18,0.375,1317.1875
1,133,math_dapo|319c453b-6c20-46fa-86f3-b3ab332824a7,0.75,623.875
1,133,math_dapo|31e67a06-6805-4d0c-a376-566da8f1503f,0.375,648.8125
1,133,math_dapo|31e8f24d-a84e-49e3-af1d-87855b7005c2,0.75,827.125
1,133,math_dapo|31ffe5a4-fbc0-4406-96ee-20acb4490d46,-1.0,474.5
1,133,math_dapo|3218a463-d9e4-4ceb-bbb5-27918bce2231,0.875,514.6875
1,133,math_dapo|32fbba3e-a8be-43e2-b5b3-298e433948dc,1.0,867.25
1,133,math_dapo|33356725-573d-432e-bdb1-7f486b8b9f18,-1.0,1841.375
1,133,math_dapo|336f3492-bed3-4a49-a156-639a37dedde9,0.75,1246.875
1,133,math_dapo|337275ba-0b8b-4436-8b63-2c2317e6ab2d,-0.125,846.1875
1,133,math_dapo|34a3df47-8a67-458d-9a09-c2e990f0d00f,-1.0,788.625
1,133,math_dapo|34b16d39-7987-4d91-aed3-16cd0f85d8ba,1.0,867.1875
1,133,math_dapo|34b84776-5856-4d74-a177-b79eb19a8583,-0.25,1895.5
1,133,math_dapo|35c41126-6e8e-48a8-aa9a-d9aab51afcab,0.75,884.9375
1,133,math_dapo|3645e1ea-8ea5-4f65-ba43-f3081d9d7a44,-1.0,968.75
1,133,math_dapo|380b2b8d-178c-46d1-b593-0cfdc80d8af9,-0.125,852.0
1,133,math_dapo|39ce29ee-85e0-4c42-b6e8-bc1e8b2b9b1f,-0.875,530.125
1,133,math_dapo|3a104f0c-888a-4ee3-a03e-f055e5bd49b8,0.75,1369.25
1,133,math_dapo|3a261ed4-4d9d-4c41-9006-e2eda23ef379,-1.0,729.9375
1,133,math_dapo|3b29730a-e8f2-4d34-ad1a-215d407bd243,1.0,1193.5
1,133,math_dapo|3b2cd808-c83d-4432-9692-3797fe4e0ed2,-1.0,981.375
1,133,math_dapo|3beae3fe-b220-4dd5-bff3-5289038dfbc5,1.0,791.75
1,133,math_dapo|3c715d66-66a0-416b-8cdc-b35a219949a5,-0.875,1048.75
1,133,math_dapo|3ceb1f43-739e-41c4-9e52-7079398df6b9,1.0,618.8125
1,133,math_dapo|3d1804a8-0e16-4880-968d-05e3704130f8,-0.125,1352.75
1,133,math_dapo|3d6f814a-141e-4707-933e-108973d8a276,-1.0,796.75
1,133,math_dapo|3da7c035-4ccf-4fb8-85f4-61d09101b059,1.0,497.125
1,133,math_dapo|3db45c69-b5bb-47a3-aeee-76476b0557dc,-1.0005645751953125,3185.1875
1,133,math_dapo|3de05242-895b-465b-97c6-0051dbc6a5a1,0.0,505.125
1,133,math_dapo|3eaf3bdc-3ea5-4df2-9630-2f7091931ed2,-0.875,987.1875
1,133,math_dapo|3f26d692-5bcb-4743-9924-937c523079e1,-0.25,2273.25
1,133,math_dapo|405d798f-ed8a-4208-9cdf-4a36f5599845,1.0,632.5625
1,133,math_dapo|410da13f-9f3d-41a9-bc6b-0000c35a11ff,-0.375,1071.0
1,133,math_dapo|4122de55-af96-4de5-a5f5-be983562842a,-1.0,892.8125
1,133,math_dapo|415e84d1-1eb4-44db-87ba-a28a72e6eba7,-1.0,935.0
1,133,math_dapo|4214bb13-c311-454f-8f0f-4f8fdf64213e,1.0,489.0
1,133,math_dapo|4269c7ae-8705-488a-b81a-26786e406d1d,0.25,705.9375
1,133,math_dapo|4284314d-2ed2-436d-99e9-92cb5f57955b,-0.875,644.25
1,133,math_dapo|42c8aef6-557d-4e55-8d83-c90bbe0e84ae,-1.0,1908.875
1,133,math_dapo|42d92e4d-110e-42ef-b387-ec111cde67c0,-0.625,692.875
1,133,math_dapo|43199fcb-eb8f-4260-a0e9-d63ec30107ec,1.0,1314.6875
1,133,math_dapo|447150f7-8b1e-4e35-93d8-ebb76137b986,-1.0,1467.9375
1,133,math_dapo|44a90bce-1a52-42b4-8b63-0e95efbec70d,-0.75,1464.625
1,133,math_dapo|4565e961-8b91-4304-a8e1-085c7042abe6,-1.0,898.1875
1,133,math_dapo|461726a9-fa69-4197-9e97-ac0ee198f8ad,1.0,1166.125
1,133,math_dapo|469e1f06-b042-415a-bf8a-03b791461346,0.125,516.9375
1,133,math_dapo|46d5c2d3-b2b1-4a2c-8575-61d9b7b19600,1.0,1012.0
1,133,math_dapo|472d9ebd-1e06-4f3c-9ba5-db12079a2cd8,0.875,702.3125
1,133,math_dapo|47846c67-0856-47a1-9b81-1f51731b893d,0.625,1334.25
1,133,math_dapo|48009e54-aec9-40d0-942f-d93be33f1842,1.0,606.0625
1,133,math_dapo|486837d2-df45-40bd-b8ae-da841a9e3f59,0.875,858.625
1,133,math_dapo|487b51c9-7c58-4363-9d51-c998eecd1919,-0.5,372.8125
1,133,math_dapo|488130bf-e9f5-4484-a90a-7f3611d8530b,1.0,608.1875
1,133,math_dapo|48d555f6-992d-4c4e-8a6e-18701d6f357e,0.0,679.6875
1,133,math_dapo|49ad6599-4a94-4f46-8ce1-9366e02324c9,0.875,777.9375
1,133,math_dapo|49b5ddc6-8dd8-43c9-9c69-ab86702abfb2,0.0,603.25
1,133,math_dapo|4aa6f424-fc7c-46e6-b616-c93082a527f0,0.375,1131.125
1,133,math_dapo|4c335672-0327-4dcb-8ff5-f450364a449c,-0.875,754.875
1,133,math_dapo|4c3724cf-03af-4fd4-81a5-723da6d52041,-1.0,683.6875
1,133,math_dapo|4c4ebf98-9c84-4083-87b4-2d3b1dd750fc,0.25,753.875
1,133,math_dapo|4d0d37e9-51ee-46da-a1ac-08ecd9ff8a17,1.0,630.5625
1,133,math_dapo|4d11df12-bf9e-4f09-9309-01b4a4d315d0,0.75,1210.9375
1,133,math_dapo|4d9b704d-377e-4cf9-bb97-3cedf36e9528,0.875,727.0
1,133,math_dapo|4df9695c-dacd-4609-ab58-8d142b7a9d6c,-0.5,1642.6875
1,133,math_dapo|4e50faf9-4d38-4e72-b358-0b94ca2e7409,0.5,963.1875
1,133,math_dapo|4f208ef2-3a54-4be8-9a03-e6cf8bb9b47e,-0.625,882.125
1,133,math_dapo|4fdbc3e6-981c-4c4d-8ac9-d3d462ac7f12,1.0,417.25
1,133,math_dapo|4ff31d1b-ddf7-429d-88cb-6ca7c4320c79,-0.875,1492.875
1,133,math_dapo|5001c8cf-0d28-4325-925c-3edd3d9e6546,0.25,691.125
1,133,math_dapo|5004d7b8-84d8-479c-8baf-8873b39e74de,-0.25,1397.625
1,133,math_dapo|50c92b71-82be-4100-9343-759621b2590c,0.375,1069.5625
1,133,math_dapo|5316cb8f-b9ec-425d-a692-dd0e25d2e571,1.0,726.75
1,133,math_dapo|533f3417-fd43-4348-b83a-9044eab00bfd,0.5,840.4375
1,133,math_dapo|53a936f9-ebd2-41da-9fa8-0f4d973a96e7,0.0,1000.625
1,133,math_dapo|5518ed13-bab4-4f85-b04d-3559595b3e6d,0.125,954.5625
1,133,math_dapo|55915fdd-446f-4f78-8b4d-00fc034e2fa8,0.0,1183.4375
1,133,math_dapo|55c40142-4099-4e1e-bd8f-006f85394af6,-0.125,637.125
1,133,math_dapo|566262f0-5ba7-429a-b3ca-5933bbe6fa65,-1.0,1282.875
1,133,math_dapo|56e2d000-4ee7-46af-91b5-d11d843f3be1,0.0,1615.375
1,133,math_dapo|577ba753-40cd-4b80-9ecf-f7a8775008fa,-0.75,1095.625
1,133,math_dapo|5785710c-5866-4f1e-8b72-c74df2b96d80,1.0,912.3125
1,133,math_dapo|578f3769-6e05-491b-b0c7-39c23494631f,0.375,617.3125
1,133,math_dapo|5a078252-54c8-4fab-8069-036b22e25438,-0.625,979.375
1,133,math_dapo|5abe346a-f0ba-4cf6-abe0-3a5d8da1add3,-0.5,1454.625
1,133,math_dapo|5b979ae2-dc7f-4570-9c5b-d48f3d2fb29a,-1.0,1025.0
1,133,math_dapo|5c1b5a4a-d320-4f82-b6a9-f990ae58348e,-0.875,1414.75
1,133,math_dapo|5c62714f-68e7-4391-b160-09c2d2d1d581,0.75,576.5
1,133,math_dapo|5e101bb4-5c29-4ab0-90ac-7ef4ba2e908d,0.75,1007.9375
1,133,math_dapo|5e3797f7-8f74-4758-9000-583072fe5945,0.75,568.1875
1,133,math_dapo|5ec4fb7d-2a53-463d-a04d-44e310178f78,0.0,578.5
1,133,math_dapo|5f58a693-b692-49e8-ba69-7c03cc5b40cc,0.75,578.125
1,133,math_dapo|600fd289-6f1d-485e-9b08-57d6cbc02378,-0.5,1061.3125
1,133,math_dapo|60108637-f5ac-4c51-8384-88dcb74a8140,-1.0,714.625
1,133,math_dapo|611cc1b1-f6e1-48dc-a868-382e9cf01126,1.0,569.375
1,133,math_dapo|627f13ce-e1cc-40e2-a4ae-2d6a6074f297,-1.0,796.5625
1,133,math_dapo|63054326-c701-4b1e-a105-678127125a98,0.75,764.875
1,133,math_dapo|632adb44-f0c5-48cc-9031-e344a5912de8,1.0,299.25
1,133,math_dapo|63890aa8-e27f-42fd-812f-7e4d1506872c,-1.0,290.8125
1,133,math_dapo|639f2d08-2e66-4981-bdca-e3225e9485c5,-0.875,1638.5
1,133,math_dapo|642c483b-aa3c-43d7-881c-bdebbe3d85b9,0.875,578.8125
1,133,math_dapo|6447f724-4dfa-4e02-b5d6-b5771e3899cd,-0.875,907.4375
1,133,math_dapo|6475b27d-1ac0-4696-ae94-e06cc987c45a,0.625,402.0625
1,133,math_dapo|64c75abb-cf43-4a07-bf58-18da55b10cdf,0.375,989.4375
1,133,math_dapo|64f7f24c-f0b3-4b2a-a375-569f1f53664b,-1.0,1075.0625
1,133,math_dapo|65034e1e-0e22-40f1-94a3-6b7ddeb628eb,1.0,626.125
1,133,math_dapo|654ae445-c504-45d6-a9ad-a493bad179e3,-0.625,314.375
1,133,math_dapo|65fe07ab-8115-427f-89bd-2b470982bfd7,-0.5,1563.0625
1,133,math_dapo|6631a34f-d08d-4f77-9282-6bc5fef57745,0.875,671.625
1,133,math_dapo|66516faf-b9d0-4f5b-811c-a11b90a7b9fd,-1.0,446.625
1,133,math_dapo|66820aeb-0ae5-411b-ad9a-d7f62a7a1473,-1.0,910.0625
1,133,math_dapo|66c94f39-ab2e-4ec5-aa4a-5d3a43fed0f8,0.125,665.3125
1,133,math_dapo|66d7c687-a852-4247-88cf-6543fe33a921,1.0,558.6875
1,133,math_dapo|66ee41b9-929e-4aee-a68e-466a039d7ed1,-0.875,1606.3125
1,133,math_dapo|670064a2-cc05-4c2f-99b5-e509a5ef97f2,0.25,1276.5625
1,133,math_dapo|6758a314-4f8d-48e0-ae7b-c677cfb857f2,-0.875,1602.625
1,133,math_dapo|67c971a3-09d3-4635-a39e-920fcde2500e,-0.875,687.5
1,133,math_dapo|67f71d33-1619-4041-b92b-0fe87f1f080e,-0.875,1492.5625
1,133,math_dapo|68a29a6a-9378-400a-8341-85f17a8322ca,0.75,1202.625
1,133,math_dapo|692ca560-9689-4b6e-9e71-59ba4d4292e4,0.875,336.6875
1,133,math_dapo|698be257-ef44-4446-9308-50fe0bd4f9e5,-0.5,1457.625
1,133,math_dapo|6a073ed8-ffb9-4458-bfe3-aa985b476a92,0.75,786.3125
1,133,math_dapo|6a32176b-e8b0-4988-8f83-0550e07399c9,0.875,576.5
1,133,math_dapo|6a8e9c4b-86c0-48b9-a47e-ac1aa9cce8e7,1.0,767.375
1,133,math_dapo|6abe39f6-5244-462d-8627-592a9f31593c,-1.0,1071.875
1,133,math_dapo|6ad937cf-221d-4adc-a65c-f7910536a46c,0.25,1597.25
1,133,math_dapo|6bcc686f-8cf0-4888-a917-6c07fd2ba79d,0.125,1201.3125
1,133,math_dapo|6be17eac-7aeb-41a8-83e4-991c2fe5766d,0.75,1341.75
1,133,math_dapo|6c40d74c-f660-418e-b29a-ed2322d3fdc3,-1.0,1540.125
1,133,math_dapo|6cb29b0e-f4a0-4144-a6c9-8211b1769a0c,1.0,641.75
1,133,math_dapo|6ce20065-383e-4d96-8065-0374da34f632,0.75,1553.5
1,133,math_dapo|6cf515c8-1ff3-45c7-8f0f-d324d66dd26f,0.125,1096.5
1,133,math_dapo|6d024b0d-6508-4b82-8868-5e139cee1591,-1.0,1257.0
1,133,math_dapo|6e60e510-2509-4715-b3d6-9e429c282384,0.25,1067.75
1,133,math_dapo|6e893db4-2322-4aa0-8f93-398d55cf5ff3,0.5,671.5625
1,133,math_dapo|6ea1cfff-2a70-4a40-9a24-be7820539b0e,-1.0,1069.0
1,133,math_dapo|6ef2e6ad-b550-44d1-8bed-eefdf6f3f0eb,0.125,618.9375
1,133,math_dapo|6f18d439-00b4-4640-b49c-b57e75b7d16d,0.875,500.5625
1,133,math_dapo|70496b8c-7cb4-4185-a686-cf23fdcc8ed3,-0.125,1190.8125
1,133,math_dapo|7062d5e2-2923-4d73-af33-d61b2d3efafc,0.5,763.3125
1,133,math_dapo|70c9ffaa-3842-4177-a213-9814d7566278,0.75,646.0
1,133,math_dapo|710aead4-48aa-4c8d-850d-d78ddd0bd8d3,-0.875,798.1875
1,133,math_dapo|7157a2ad-77b2-4371-9101-2ed7d9576dea,1.0,315.875
1,133,math_dapo|727c33a3-a561-41dd-9ec0-5675c9bcb5a6,1.0,697.3125
1,133,math_dapo|728793d2-279e-4712-9301-7130e2b26f2f,-1.0,511.375
1,133,math_dapo|732bd060-7562-40e0-9122-6bc01f652b39,0.625,700.75
1,133,math_dapo|73a92850-6818-4397-af97-14910c217461,1.0,833.5
1,133,math_dapo|756522a1-9d81-4e4e-b192-5b3363ae6c08,1.0,361.5
1,133,math_dapo|7621bf7c-7a15-492c-a625-f7cc4ac42393,0.875,624.5625
1,133,math_dapo|76efbe6b-3575-4909-815c-013657b47d8c,0.5,1581.4375
1,133,math_dapo|7703ca99-82f9-43e2-b5f7-18d154ad65c4,0.75,921.125
1,133,math_dapo|7794652c-16cf-41a6-bb05-bcf008b09017,-1.0,662.4375
1,133,math_dapo|7803e7c6-7011-4e1b-b031-fd1ce94864a7,-0.125,330.1875
1,133,math_dapo|798b7b8b-a772-4590-9d5d-05e468317b72,1.0,455.1875
1,133,math_dapo|7a240521-c8f6-4f92-888e-5eeac84eaf66,0.75,1209.6875
1,133,math_dapo|7a3e1666-54ed-4caf-a6aa-857f2bada224,-1.0,1182.4375
1,133,math_dapo|7a881df7-ca5e-4971-a98e-fd335df1b19a,-0.875,1213.1875
1,133,math_dapo|7ae8bbd5-f744-403a-a031-de76af91ee6e,-0.125,1603.3125
1,133,math_dapo|7c011499-7842-4ec3-bbe8-d8a1d80e85ec,-1.0,852.125
1,133,math_dapo|7cc3a1cb-6941-485e-9645-07d6f262a6bf,1.0,607.3125
1,133,math_dapo|7e368b7c-3157-4714-b1eb-b9e241b859e2,0.625,938.125
1,133,math_dapo|7ebf7b98-926a-47ef-bdf1-ee71db720d58,-1.0,867.75
1,133,math_dapo|7f472aa7-0174-4553-ba9a-a324e584fa45,0.5,1145.0
1,133,math_dapo|7f64bde9-9fbb-40f8-9ed4-f0a649e2a96a,0.625,570.25
1,133,math_dapo|7f788c1b-73ba-4598-93d4-3ec9b02fed06,-0.375,768.0625
1,133,math_dapo|7fb5fbd2-1982-4474-bb06-0e79e0bc6e87,-0.25,774.75
1,133,math_dapo|7fb886ad-cddc-4383-af44-003013fbecbb,1.0,596.0625
1,133,math_dapo|7fc448be-a472-4c1b-8a0e-b3aa305750ec,-1.0,775.0625
1,133,math_dapo|7fedf422-cc95-4238-9c07-9f6eff553e86,-0.875,1346.1875
1,133,math_dapo|803b9921-522c-44fb-a707-71f88eecf3dc,-1.0,752.4375
1,133,math_dapo|8087a3b6-6e87-42c9-a788-66e132a5b9a0,-1.0,1105.75
1,133,math_dapo|8153d39f-7925-40c3-be8d-3a7a62d210ca,0.5,784.5625
1,133,math_dapo|815cb5dd-b971-42b8-a034-1043a3246200,1.0,714.1875
1,133,math_dapo|825c64f5-0b49-4098-ac48-c949e757210e,0.875,773.9375
1,133,math_dapo|8268468a-b6b2-4df2-9d56-e1a020f6dfe7,-0.375,1529.5
1,133,math_dapo|82686e57-25ca-4662-9ce7-1c6a8c05696b,1.0,322.9375
1,133,math_dapo|827f2442-fb47-4344-9a06-68b9a78838cc,-1.0,1171.6875
1,133,math_dapo|83b5eebd-5c2e-4252-83ac-c7521d96a30e,-1.0,836.4375
1,133,math_dapo|83fc172e-9a16-4753-a825-e34369ef0d10,1.0,1075.0625
1,133,math_dapo|841a49d0-dd4a-4f9c-9f08-43212fb5532b,-1.0,875.9375
1,133,math_dapo|8421e968-ba2f-4538-8812-bf3c4551c2a6,0.25,1597.6875
1,133,math_dapo|8452ec8a-fcf5-4784-9c2f-770510dd2e7e,0.125,698.3125
1,133,math_dapo|851ecbe9-7ae0-4d64-9659-bc5111bfa4c7,0.625,1182.375
1,133,math_dapo|851faf4d-19c8-49df-820b-7df780aa100b,-0.875,905.75
1,133,math_dapo|85ee7934-f3a2-4cf6-a1bc-c1f14bf110b5,1.0,981.9375
1,133,math_dapo|869ef36e-e2e3-42ea-baed-9c12ecb27b59,0.75,675.0
1,133,math_dapo|87350fef-b52f-4398-9b1d-f49a0f1db2e3,1.0,414.8125
1,133,math_dapo|8776ea7c-a829-4d62-ba34-9a6a36427697,-1.0,1046.8125
1,133,math_dapo|87f0ed72-0834-4a50-a821-1d82b0436ca6,1.0,646.375
1,133,math_dapo|87f238ed-ec40-40cf-909e-77dd7969eb44,0.375,1407.6875
1,133,math_dapo|892c2cc7-a76a-4a58-bc20-83d5ec26f4fb,0.125,602.0
1,133,math_dapo|8ac9aeb1-3308-4b58-a3a8-c2f8e734e7d5,-1.0,437.8125
1,133,math_dapo|8b3d0490-f534-43c7-adb3-ded11ec247fd,-0.375,1323.0
1,133,math_dapo|8b636c49-a30d-4428-92aa-69910bd25257,-1.0,1094.9375
1,133,math_dapo|8bf372f7-b87d-401c-9757-5016dc5c8fc5,-1.0,1029.625
1,133,math_dapo|8c0bec09-9ac1-41c9-b439-ea8718b13677,1.0,617.8125
1,133,math_dapo|8e35e594-cfbb-4de1-8988-d8d85a52266c,-0.125,1661.4375
1,133,math_dapo|8f01bef9-e655-4ab3-8280-55f07278c0e3,-0.875,2142.1875
1,133,math_dapo|8f51855a-3e78-4f65-a28c-f12339d43f2e,-1.0,815.8125
1,133,math_dapo|905aaa6e-1b9f-4c98-bdc4-5cbf1684413f,0.25,1108.75
1,133,math_dapo|905ee5af-2c05-4d3a-8a59-5ff2bbc65456,0.125,800.8125
1,133,math_dapo|907aa7d3-570f-42a9-aae5-86890c620fb7,-0.875,865.8125
1,133,math_dapo|910c91bf-1982-48bf-8cab-33311e469f17,0.5,1465.3125
1,133,math_dapo|92638344-7baf-4465-8075-f9e1f3cc8fc5,1.0,578.75
1,133,math_dapo|92d3047f-26d2-4c97-9588-7f0613ba9440,1.0,447.9375
1,133,math_dapo|93182256-9f9f-43da-9611-ada172718374,0.5,784.4375
1,133,math_dapo|93691afd-d33a-40b5-9f42-484270a0d1c3,1.0,1002.25
1,133,math_dapo|93ae758f-46d4-4436-8e4a-2f6202057e00,0.75,1022.1875
1,133,math_dapo|93be2856-905f-46ae-a282-4426799730e4,-1.0,1639.8125
1,133,math_dapo|93dd353e-f88e-4843-8075-4f2142938c7b,0.875,828.9375
1,133,math_dapo|9481546e-cdf3-4e0c-946e-2131112f208a,1.0,443.6875
1,133,math_dapo|9588a6ac-9ed6-4a8b-bd3f-5d1f1d8358b4,0.875,954.0625
1,133,math_dapo|959cf034-b4f7-4191-af9e-e8b311b0b09d,-0.375,1813.0625
1,133,math_dapo|96a4634c-3db2-4196-a75e-17309ee63447,0.625,403.9375
1,133,math_dapo|96f058d9-2c30-4770-ae00-50d5475165f9,1.0,628.0625
1,133,math_dapo|9701a398-f5dd-479e-a19b-e8f87fc349c6,1.0,1296.5
1,133,math_dapo|983114a8-87fd-4999-be05-1c40aa49fab6,-0.75,885.5
1,133,math_dapo|98617593-6ed7-445b-a1f6-6c40f8a4db9e,0.75,1061.75
1,133,math_dapo|987cfd93-34ec-4787-8b9c-f80c4db37adc,0.625,1169.5
1,133,math_dapo|996bd57e-6dda-4045-9a83-bd96bd0449a5,-0.125,846.75
1,133,math_dapo|99878731-a3b2-467c-b50c-6d759dd6b52b,-1.0,900.5625
1,133,math_dapo|999ffac0-4f11-4b6a-93e4-09e2e6da548d,-1.0,1470.875
